count	time
2141	3589782
2142	3589966
2143	3590068
2144	3590247
2145	3590252
2146	3590271
2147	3590506
2148	3590719
2149	3590798
2150	3591087
2151	3591291
2152	3591473
2153	3591488
2154	3591627
2155	3591754
2156	3591856
2157	3591968
2158	3592592
2159	3592930
2160	3593127
2161	3593388
2162	3593649
2163	3594334
2164	3594864
2165	3594913
2166	3595011
2167	3595049
2168	3596510
2169	3596661
2170	3597034
2171	3597043
2172	3597109
2173	3597388
2174	3597665
2175	3597681
2176	3597832
2177	3597999
2178	3598054
2179	3598086
2180	3598269
2181	3598274
2182	3598427
2183	3598457
2184	3598626
2185	3598652
2186	3598677
2187	3598693
2188	3598802
2189	3598853
2190	3599040
2191	3599108
2192	3599153
2193	3599277
2194	3599320
2195	3599348
2196	3599407
2197	3599512
2198	3599516
2199	3599522
2200	3599565
2201	3599720
2202	3599768
2203	3599867
2204	3599883
2205	3600115
2206	3600218
2207	3600271
2208	3600510
2209	3600674
2210	3600734
2211	3600834
2212	3600931
2213	3601301
2214	3601584
2215	3601743
2216	3601857
2217	3601876
2218	3601907
2219	3601968
2220	3602074
2221	3602076
2222	3602107
2223	3602131
2224	3602262
2225	3602277
2226	3602297
2227	3602323
2228	3602432
2229	3602638
2230	3602757
2231	3602931
2232	3603018
2233	3603134
2234	3603271
2235	3603281
2236	3603281
2237	3603337
2238	3603361
2239	3603460
2240	3603479
2241	3603590
2242	3603624
2243	3603743
2244	3603776
2245	3603931
2246	3603937
2247	3603970
2248	3604061
2249	3604100
2250	3604215
2251	3604329
2252	3604334
2253	3604340
2254	3604505
2255	3604543
2256	3604712
2257	3604753
2258	3604766
