count	time
2396	2098009
2397	2098123
2398	2098134
2399	2098139
2400	2098216
2401	2098321
2402	2098398
2403	2098406
2404	2098475
2405	2098570
2406	2098643
2407	2098686
2408	2098768
2409	2098812
2410	2098880
2411	2098902
2412	2098964
2413	2098989
2414	2098994
2415	2099116
2416	2099132
2417	2099167
2418	2099281
2419	2099307
2420	2099313
2421	2099462
2422	2099480
2423	2099488
2424	2099493
2425	2099496
2426	2099568
2427	2099574
2428	2099678
2429	2099693
2430	2099695
2431	2099760
2432	2099831
2433	2099899
2434	2099928
2435	2100046
2436	2100047
2437	2100139
2438	2100147
2439	2100161
2440	2100220
2441	2100257
2442	2100332
2443	2100396
2444	2100425
2445	2100473
2446	2100543
2447	2100547
2448	2100572
2449	2100612
2450	2100629
2451	2100733
2452	2100780
2453	2100835
2454	2100868
2455	2100878
2456	2100954
2457	2100961
2458	2101046
2459	2101126
2460	2101126
2461	2101187
2462	2101310
2463	2101321
2464	2101323
2465	2101379
2466	2101488
2467	2101536
2468	2101549
2469	2101553
2470	2101577
2471	2101689
2472	2101767
2473	2101773
2474	2101836
2475	2101936
2476	2101951
2477	2102007
2478	2102034
2479	2102231
2480	2102249
2481	2102327
2482	2102410
2483	2102436
2484	2102437
2485	2102474
2486	2102545
2487	2102606
2488	2102663
2489	2102687
2490	2102749
2491	2102839
2492	2102846
2493	2102952
2494	2102999
2495	2103087
2496	2103154
2497	2103251
2498	2103268
2499	2103319
2500	2103319
2501	2103405
2502	2103480
2503	2103514
2504	2103517
2505	2103597
2506	2103675
2507	2103844
2508	2103903
2509	2103927
2510	2103929
2511	2104126
2512	2104147
2513	2104174
2514	2104371
2515	2104391
2516	2104412
2517	2104553
2518	2104667
2519	2104679
2520	2104721
2521	2104737
2522	2104809
2523	2104840
2524	2104938
2525	2104950
2526	2105109
2527	2105131
2528	2105197
2529	2105253
2530	2105428
2531	2105437
2532	2105506
2533	2105518
2534	2105544
2535	2105560
2536	2105617
2537	2105668
2538	2105820
2539	2105826
2540	2105947
2541	2105973
2542	2106100
2543	2106128
2544	2106262
2545	2106468
2546	2106774
2547	2106903
2548	2106932
2549	2107128
2550	2107314
2551	2107386
2552	2107421
2553	2107752
2554	2107763
2555	2107953
2556	2108003
2557	2108220
2558	2108229
2559	2108267
2560	2108397
2561	2108422
2562	2108897
2563	2109013
2564	2109206
2565	2109537
2566	2109541
2567	2109672
2568	2109728
2569	2109827
2570	2109984
2571	2110245
2572	2110292
2573	2110309
2574	2110373
2575	2110382
2576	2110545
2577	2110690
2578	2110734
2579	2111108
2580	2111127
2581	2111190
2582	2111331
2583	2111444
2584	2112333
2585	2112526
2586	2112699
2587	2112780
2588	2112892
2589	2112984
2590	2113043
2591	2113121
2592	2113301
2593	2113602
2594	2113835
2595	2113883
2596	2113976
2597	2114150
2598	2114160
2599	2114209
2600	2114311
2601	2114353
2602	2114586
2603	2115071
2604	2115191
2605	2115444
2606	2115475
2607	2115674
2608	2115803
2609	2115875
2610	2115960
2611	2116027
2612	2116051
2613	2116146
2614	2116166
2615	2116226
2616	2116303
2617	2117104
2618	2117290
2619	2117358
2620	2117597
2621	2117637
2622	2117786
2623	2117998
2624	2118035
2625	2118059
2626	2118117
2627	2118237
2628	2118350
2629	2118525
2630	2118918
2631	2119025
2632	2119069
2633	2119130
2634	2119334
2635	2119589
2636	2119669
2637	2119690
2638	2119861
2639	2120338
2640	2120646
2641	2120968
2642	2121000
2643	2121168
2644	2121437
2645	2121572
2646	2121770
2647	2121957
2648	2122124
2649	2122276
2650	2122581
2651	2122782
2652	2122785
2653	2122916
2654	2122977
2655	2122982
2656	2123153
2657	2123522
2658	2123547
2659	2123570
2660	2123737
2661	2124100
2662	2124104
2663	2124256
2664	2124679
2665	2124824
2666	2124941
2667	2125148
2668	2125337
2669	2125424
2670	2125557
2671	2125658
2672	2126108
2673	2126388
2674	2126442
2675	2126653
2676	2126820
2677	2127082
2678	2127452
2679	2127936
2680	2128481
2681	2128492
2682	2128665
2683	2128757
2684	2128818
2685	2128825
2686	2128944
2687	2128963
2688	2128977
2689	2129058
2690	2129130
2691	2129165
2692	2129338
2693	2129359
2694	2129519
2695	2129519
2696	2129531
2697	2129680
2698	2129688
2699	2129808
2700	2129849
2701	2129933
2702	2130022
2703	2130198
2704	2130236
2705	2130239
2706	2130398
2707	2130417
2708	2130468
2709	2130528
2710	2130604
2711	2130623
2712	2130639
2713	2130713
2714	2130791
2715	2130833
2716	2130854
2717	2130864
2718	2130911
2719	2131009
2720	2131016
2721	2131027
2722	2131097
2723	2131231
2724	2131294
2725	2131333
2726	2131357
2727	2131492
2728	2131666
2729	2131704
2730	2131744
2731	2131895
2732	2131912
2733	2131955
2734	2132048
2735	2132105
2736	2132113
2737	2132135
2738	2132159
2739	2132221
2740	2132291
2741	2132345
2742	2132361
2743	2132477
2744	2132618
2745	2132665
2746	2132691
2747	2132727
2748	2132873
2749	2132895
2750	2133054
2751	2133129
2752	2133139
2753	2133152
2754	2133161
2755	2133299
2756	2133324
2757	2133346
2758	2133468
2759	2133516
2760	2133530
2761	2133532
2762	2133633
2763	2133679
2764	2133719
2765	2133906
2766	2133914
2767	2134026
2768	2134029
2769	2134035
2770	2134093
2771	2134192
2772	2134205
2773	2134210
2774	2134234
2775	2134354
2776	2134383
2777	2134412
2778	2134560
2779	2134613
2780	2134705
2781	2134715
2782	2134770
2783	2134839
2784	2134881
2785	2134919
2786	2135022
2787	2135122
2788	2135123
2789	2135140
2790	2135301
2791	2135345
2792	2135434
2793	2135461
2794	2135482
2795	2135639
2796	2135675
2797	2135697
2798	2135807
2799	2135952
2800	2136032
2801	2136039
2802	2136086
2803	2136258
2804	2136318
2805	2136525
2806	2136708
2807	2136730
2808	2136882
2809	2136918
2810	2136955
2811	2137050
2812	2137089
2813	2137104
2814	2137127
2815	2137229
2816	2137578
2817	2137609
2818	2137880
2819	2138039
2820	2138330
2821	2138570
2822	2138647
2823	2138766
2824	2138998
2825	2139174
2826	2139515
2827	2139644
2828	2139797
2829	2139894
2830	2139986
2831	2140024
2832	2140398
2833	2140494
2834	2140627
2835	2140657
2836	2141087
2837	2141379
2838	2141408
2839	2141518
2840	2141620
2841	2141815
2842	2141876
2843	2141927
2844	2142022
2845	2142393
2846	2142589
2847	2142830
2848	2142944
2849	2143048
2850	2143162
2851	2143299
2852	2143481
2853	2143625
2854	2143698
2855	2143734
2856	2143849
2857	2143918
2858	2143950
2859	2144075
2860	2144161
2861	2144280
2862	2144346
2863	2144404
2864	2144572
2865	2144719
2866	2144752
2867	2145237
2868	2145579
2869	2146285
2870	2146534
2871	2146700
2872	2146872
2873	2146901
2874	2146902
2875	2147121
2876	2147691
2877	2147754
2878	2147848
2879	2147978
2880	2148045
2881	2148302
2882	2148560
2883	2148903
2884	2149067
2885	2149314
2886	2149736
2887	2149794
2888	2149941
2889	2149982
2890	2150266
2891	2150522
2892	2150673
2893	2150774
2894	2150882
2895	2151065
2896	2151194
2897	2151324
2898	2152020
2899	2152197
2900	2152231
2901	2152431
2902	2153646
2903	2153809
2904	2154409
2905	2155197
2906	2156967
2907	2156977
2908	2156990
2909	2157419
2910	2157628
2911	2157791
2912	2157855
2913	2158611
2914	2172582
2915	2177625
2916	2178043
2917	2179034
2918	2179481
2919	2180709
2920	2180869
2921	2181114
2922	2181268
2923	2181326
2924	2181843
2925	2181873
2926	2182159
2927	2182577
2928	2182769
2929	2182906
2930	2183341
2931	2184075
2932	2184909
2933	2185947
2934	2185990
2935	2186130
2936	2186306
2937	2186809
2938	2186901
2939	2187756
2940	2187963
2941	2188092
2942	2188567
2943	2188917
2944	2189040
2945	2189118
2946	2189439
2947	2190102
2948	2190722
2949	2191258
2950	2191275
2951	2191464
2952	2191657
2953	2191664
2954	2192155
2955	2192720
2956	2192730
2957	2193500
2958	2193675
2959	2194011
2960	2194704
2961	2195688
2962	2196074
2963	2196083
2964	2196148
2965	2197060
2966	2197203
2967	2197321
2968	2198365
2969	2198502
2970	2199569
2971	2199929
2972	2200218
2973	2200616
2974	2201039
2975	2201217
2976	2202051
2977	2202469
2978	2203388
2979	2203397
2980	2203656
2981	2204247
2982	2204405
2983	2204611
2984	2204839
2985	2205117
2986	2205438
2987	2205665
2988	2205940
2989	2206132
2990	2207215
2991	2207435
2992	2207842
2993	2208041
2994	2209293
2995	2209470
2996	2209595
2997	2209669
2998	2210578
2999	2210988
3000	2211665
3001	2212031
3002	2212850
3003	2213056
3004	2213623
3005	2213690
3006	2215300
3007	2216469
3008	2216682
3009	2217240
3010	2217783
3011	2217974
3012	2218246
3013	2218944
3014	2219569
3015	2219638
3016	2220078
3017	2220261
3018	2220934
3019	2221486
3020	2221787
3021	2222959
3022	2223652
3023	2223689
3024	2223826
3025	2224266
3026	2224666
3027	2224886
3028	2225039
3029	2225457
3030	2225541
3031	2226040
3032	2226309
3033	2227289
3034	2227464
3035	2228057
3036	2228233
3037	2228452
3038	2229679
3039	2229693
3040	2230371
3041	2230835
3042	2231526
3043	2231688
3044	2232661
3045	2233456
3046	2233832
3047	2234455
3048	2235227
3049	2235385
3050	2235966
3051	2236118
3052	2236269
3053	2236482
3054	2236640
3055	2236705
3056	2238009
3057	2238159
3058	2238288
3059	2238563
3060	2238938
3061	2239264
3062	2240402
3063	2245574
3064	2264569
3065	2265170
3066	2265509
3067	2265760
3068	2265764
3069	2266875
3070	2267067
3071	2267216
3072	2268917
3073	2269072
3074	2269227
3075	2270424
3076	2270578
3077	2271486
3078	2271565
3079	2271645
3080	2271735
3081	2271880
3082	2272057
3083	2272690
3084	2272886
3085	2274010
3086	2274869
3087	2276279
3088	2276455
3089	2276528
3090	2277619
3091	2278369
3092	2279046
3093	2279840
3094	2279980
3095	2281255
3096	2281636
3097	2282700
3098	2283492
3099	2283699
3100	2284819
3101	2285032
3102	2286250
3103	2286707
3104	2287323
3105	2287563
3106	2287981
3107	2288442
3108	2288620
3109	2288752
3110	2288815
3111	2289323
3112	2290054
3113	2290292
3114	2290399
3115	2290612
3116	2290784
3117	2291547
3118	2292031
3119	2292886
3120	2293768
3121	2294784
3122	2295664
3123	2295823
3124	2296493
3125	2296948
3126	2297314
3127	2298076
3128	2299284
3129	2300276
3130	2300586
3131	2300655
3132	2301494
3133	2301690
3134	2302439
3135	2302633
3136	2302849
3137	2302956
3138	2303249
3139	2304694
3140	2305057
3141	2305258
3142	2305655
3143	2305790
3144	2306022
3145	2306453
3146	2306676
3147	2306728
3148	2306883
3149	2307738
3150	2308586
3151	2308934
3152	2309666
3153	2309710
3154	2309913
3155	2309950
3156	2310097
3157	2310123
3158	2310127
3159	2310220
3160	2310325
3161	2310765
3162	2311281
3163	2311461
3164	2311542
3165	2312247
3166	2312272
3167	2312574
3168	2313309
3169	2313672
3170	2313730
3171	2313766
3172	2313915
3173	2313947
3174	2314084
3175	2314095
3176	2314909
3177	2315007
3178	2315123
3179	2315180
3180	2315305
3181	2315655
3182	2315896
3183	2315980
3184	2316086
3185	2316624
3186	2316900
3187	2317262
3188	2317398
3189	2318339
3190	2318351
3191	2318450
3192	2318498
3193	2318628
3194	2319643
3195	2319688
3196	2319717
3197	2320856
3198	2322410
3199	2322599
3200	2323088
3201	2323222
3202	2323346
3203	2324236
3204	2326062
3205	2326569
3206	2331064
3207	2333768
3208	2335588
3209	2348875
3210	2349175
3211	2349848
3212	2351058
3213	2351392
3214	2352287
3215	2352990
3216	2353122
3217	2353450
3218	2353619
3219	2353934
3220	2354499
3221	2354741
3222	2354939
3223	2354974
3224	2354984
3225	2355152
3226	2355171
3227	2355370
3228	2355475
3229	2355812
3230	2355909
3231	2355941
3232	2356143
3233	2356241
3234	2356425
3235	2356425
3236	2356434
3237	2356444
3238	2356607
3239	2356619
3240	2356625
3241	2356756
3242	2356761
3243	2356786
3244	2356804
3245	2356932
3246	2356961
3247	2357029
3248	2357137
3249	2357171
3250	2357253
3251	2357324
3252	2357358
3253	2357365
3254	2357442
3255	2357538
3256	2357541
3257	2357684
3258	2357705
3259	2357751
3260	2357764
3261	2357860
3262	2357906
3263	2357955
3264	2357978
3265	2358072
3266	2358108
3267	2358156
3268	2358162
3269	2358260
3270	2358294
3271	2358295
3272	2358346
3273	2358457
3274	2358548
3275	2358569
3276	2358631
3277	2358746
3278	2358753
3279	2358800
3280	2358809
3281	2358810
3282	2358939
3283	2358997
3284	2359004
3285	2359067
3286	2359100
3287	2359143
3288	2359198
3289	2359292
3290	2359336
3291	2359365
3292	2359451
3293	2359462
3294	2359472
3295	2359516
3296	2359668
3297	2359668
3298	2359730
3299	2359814
3300	2359863
3301	2359877
3302	2359882
3303	2359929
3304	2360056
3305	2360144
3306	2360210
3307	2360273
3308	2360293
3309	2360317
3310	2360317
3311	2360360
3312	2360430
3313	2360501
3314	2360548
3315	2360551
3316	2360663
3317	2360700
3318	2360803
3319	2360819
3320	2360834
3321	2360871
3322	2360900
3323	2360985
3324	2360992
3325	2361089
3326	2361090
3327	2361224
3328	2361269
3329	2361399
3330	2361408
3331	2361468
3332	2361503
3333	2361574
3334	2361669
3335	2361687
3336	2361766
3337	2361793
3338	2361857
3339	2361859
3340	2361878
3341	2362027
3342	2362031
3343	2362073
3344	2362162
3345	2362195
3346	2362268
3347	2362287
3348	2362383
3349	2362425
3350	2362439
3351	2362491
3352	2362517
3353	2362545
3354	2362651
3355	2362654
3356	2362705
3357	2362749
3358	2362852
3359	2362857
3360	2362914
3361	2363013
3362	2363081
3363	2363098
3364	2363230
3365	2363309
3366	2363595
3367	2363813
3368	2363944
3369	2363962
3370	2364076
3371	2364181
3372	2364284
3373	2364365
3374	2364396
3375	2364417
3376	2364491
3377	2364751
3378	2364759
3379	2364886
3380	2364900
3381	2365021
3382	2365067
3383	2365216
3384	2365243
3385	2365405
3386	2365444
3387	2365606
3388	2365653
3389	2365685
3390	2365688
3391	2365784
3392	2365862
3393	2365867
3394	2365963
3395	2366016
3396	2366131
3397	2366235
3398	2366251
3399	2366395
3400	2366515
3401	2366572
3402	2366751
3403	2366796
3404	2366898
3405	2366959
3406	2367096
3407	2367125
3408	2367318
3409	2367354
3410	2367355
3411	2367487
3412	2367501
3413	2367666
3414	2367839
3415	2367987
3416	2368023
3417	2368128
3418	2368264
3419	2368400
3420	2369015
3421	2369169
3422	2369585
3423	2369868
3424	2369890
3425	2370140
3426	2370165
3427	2370702
3428	2370895
3429	2370945
3430	2371422
3431	2371576
3432	2371657
3433	2371753
3434	2371790
3435	2372732
3436	2373527
3437	2373621
3438	2373696
3439	2373847
3440	2374358
3441	2374525
3442	2374700
3443	2374904
3444	2374937
3445	2375118
3446	2375161
3447	2375324
3448	2375899
3449	2376292
3450	2376384
3451	2376557
3452	2376561
3453	2376643
3454	2376729
3455	2376817
3456	2377877
3457	2378222
3458	2378473
3459	2378483
3460	2378951
3461	2379173
3462	2379247
3463	2379468
3464	2379950
3465	2380222
3466	2380351
3467	2380405
3468	2380549
3469	2380725
3470	2380865
3471	2381212
3472	2381634
3473	2381815
3474	2381880
3475	2381908
3476	2381943
3477	2382054
3478	2382702
3479	2383558
3480	2383603
3481	2383899
3482	2384084
3483	2384235
3484	2384628
3485	2384891
3486	2385969
3487	2386429
3488	2386686
3489	2387025
3490	2387056
3491	2387385
3492	2387542
3493	2387659
3494	2387794
3495	2387796
3496	2387979
3497	2387995
3498	2388078
3499	2388169
3500	2388245
3501	2388335
3502	2388440
3503	2388466
3504	2388476
3505	2388560
3506	2388625
3507	2388677
3508	2388861
3509	2388915
3510	2389010
3511	2389045
3512	2389059
3513	2389157
3514	2389561
3515	2389606
3516	2389653
3517	2389662
3518	2389694
3519	2389737
3520	2389757
3521	2389773
3522	2389875
3523	2389899
3524	2390006
3525	2390012
3526	2390195
3527	2390223
3528	2390260
3529	2390380
3530	2390403
3531	2390474
3532	2390521
3533	2390601
3534	2390629
3535	2390658
3536	2390897
3537	2390970
3538	2391070
3539	2391165
3540	2391288
3541	2391368
3542	2391516
3543	2391532
3544	2391652
3545	2391831
3546	2392165
3547	2392180
3548	2392358
3549	2392387
3550	2392469
3551	2392497
3552	2392529
3553	2392601
3554	2392658
3555	2392717
3556	2392747
3557	2392803
3558	2392959
3559	2392969
3560	2393064
3561	2393161
3562	2393224
3563	2393235
3564	2393253
3565	2393281
3566	2393315
3567	2393366
3568	2393388
3569	2393456
3570	2393462
3571	2393497
3572	2393527
3573	2393725
3574	2393749
3575	2393801
3576	2393905
3577	2393941
3578	2394008
3579	2394114
3580	2394241
3581	2394356
3582	2394403
3583	2394420
3584	2394612
3585	2394633
3586	2394783
3587	2394793
3588	2394829
3589	2394897
3590	2395043
3591	2395051
3592	2395093
3593	2395257
3594	2395431
3595	2395440
3596	2395630
3597	2396222
3598	2396267
3599	2396278
3600	2396433
3601	2396444
3602	2396631
3603	2396641
3604	2396669
3605	2396775
3606	2396810
3607	2396848
3608	2396868
3609	2396952
3610	2397022
3611	2397121
3612	2397280
3613	2397456
3614	2397523
3615	2397892
3616	2397933
3617	2398135
3618	2398235
3619	2398293
3620	2398383
3621	2398468
3622	2398479
3623	2398607
3624	2398713
3625	2398852
3626	2399156
3627	2399161
3628	2399414
3629	2399870
3630	2400063
3631	2400226
3632	2400263
3633	2400388
3634	2400457
3635	2400556
3636	2400630
3637	2400650
3638	2400730
3639	2400782
3640	2400985
3641	2400986
3642	2401171
3643	2401419
3644	2401619
3645	2401729
3646	2401863
3647	2401904
3648	2402252
3649	2402503
3650	2402631
3651	2402669
3652	2402862
3653	2402935
3654	2403181
3655	2403280
3656	2403294
3657	2403324
3658	2403348
3659	2403609
3660	2403706
3661	2403815
3662	2404321
3663	2404421
3664	2405432
3665	2405651
3666	2405656
3667	2405851
3668	2405941
3669	2406449
3670	2406604
3671	2406749
3672	2406922
3673	2406979
3674	2407068
3675	2407204
3676	2407902
3677	2409062
3678	2409563
3679	2409793
3680	2409993
3681	2410276
3682	2410450
3683	2410620
3684	2410829
3685	2411043
3686	2411811
3687	2413109
3688	2413527
3689	2413611
3690	2414243
3691	2415772
3692	2416394
3693	2416998
3694	2417140
3695	2439727
3696	2440163
3697	2441329
3698	2441385
3699	2441656
3700	2441689
3701	2441853
3702	2441911
3703	2442089
3704	2442254
3705	2442284
3706	2442315
3707	2442342
3708	2442459
3709	2442531
3710	2442609
3711	2442631
3712	2442709
3713	2442742
3714	2442833
3715	2442969
3716	2443040
3717	2443132
3718	2443287
3719	2443497
3720	2443523
3721	2443617
3722	2443682
3723	2443708
3724	2443799
3725	2443814
3726	2443950
3727	2443971
3728	2444067
3729	2444140
3730	2444148
3731	2444199
3732	2444260
3733	2444329
3734	2444364
3735	2444393
3736	2444398
3737	2444398
3738	2444537
3739	2444582
3740	2444622
3741	2444649
3742	2444664
3743	2444723
3744	2444832
3745	2444845
3746	2444948
3747	2445010
3748	2445028
3749	2445071
3750	2445114
3751	2445136
3752	2445223
3753	2445256
3754	2445286
3755	2445328
3756	2445452
3757	2445463
3758	2445586
3759	2445615
3760	2445641
3761	2445655
